seq,latency_h2h_ns
1918,1232133
1919,1050836
1920,1164690
1921,1074115
1922,1217034
1923,946256
1924,1159808
1925,1226993
1926,1142846
1927,1258933
1928,1186774
1929,1268842
1930,1224222
1931,840137
1932,1207367
1933,1107604
1934,1184047
1935,1109002
1936,827769
1937,799511
1938,961768
1939,1166552
1940,1182588
1941,1143712
1942,865704
1943,1207867
1944,1100272
1945,1281989
1946,1156560
1947,1191547
1948,926888
1949,1083398
1950,861725
1951,1184801
1952,1211597
1953,864084
1954,1172298
1955,955084
1956,1172831
1957,1084134
1958,1203852
1959,1178551
1960,1175303
1961,1203654
1962,1219475
1963,1114510
1964,1180000
1965,1183461
1966,1058701
1967,1171850
1968,1077604
1969,1149412
1970,1175724
1971,1164780
1972,1184491
1973,933514
1974,1166011
1975,1187462
1976,954746
1977,719771
1978,1106293
1979,1114440
1980,1219668
1981,1125961
1982,1088548
1983,740504
1984,1247781
1985,1200488
1986,932366
1987,1225062
1988,1205076
1989,1166618
1990,1185781
1991,1210915
1992,1116331
1993,1081701
1994,1160555
1995,1188672
1996,1041823
1997,770683
1998,965729
1999,1510721
2000,1195140
2001,1074329
2002,1057632
2003,1225203
2004,1180480
2005,1239961
2006,1203157
2007,1195167
2008,1197295
2009,710377
2010,1185574
2011,1101080
2012,1173370
2013,737468
2014,1196310
2015,1211670
2016,1172575
2017,741950
2018,1227613
2019,1184372
2020,1150231
2021,1193516
2022,1182484
2023,954096
2024,1222406
2025,1182901
2026,963980
2027,1262121
2028,823619
2029,1192712
2030,1148431
2031,1127847
2032,1206023
2033,934127
2034,1176649
2035,1182572
2036,1215964
2037,702782
2038,909406
2039,935885
2040,1149815
2041,1160777
2042,946509
2043,823984
2044,1200372
2045,967138
2046,1138735
2047,1213044
2048,1024631
2049,1224507
2050,1217791
2051,1202421
2052,1165292
2053,1188942
2054,1189385
2055,1233869
2056,1241934
2057,754207
2058,772563
2059,1205015
2060,1179851
2061,1135161
2062,1231973
2063,1242800
2064,1228110
2065,1181311
2066,927332
2067,1190812
2068,999579
2069,1158748
2070,1226626
2071,1238119
2072,779059
2073,1009466
2074,1207490
2075,1020094
2076,1170478
2077,762298
2078,941061
2079,1159666
2080,1194847
2081,1074296
2082,1093257
2083,1104616
2084,1037498
2085,1169149
2086,1191548
2087,1197013
2088,856455
2089,1088452
2090,1210266
2091,1182798
2092,1058337
2093,1227477
2094,1185353
2095,1247395
2096,1068067
2097,742279
2098,920454
2099,1253176
2100,1163959
2101,1186751
2102,1258840
2103,728723
2104,1045440
2105,1081050
2106,1007955
2107,1162529
2108,933144
2109,808861
2110,809666
2111,1213362
2112,837794
2113,777603
2114,1182308
2115,842920
2116,931306
2117,798673
2118,722612
2119,1146686
2120,1145561
2121,1151500
2122,946120
2123,732745
2124,1040310
2125,1178832
2126,1197471
2127,1271360
2128,1084405
2129,1190015
2130,881306
2131,1110652
2132,881764
2133,812571
2134,1146995
2135,1228933
2136,1150270
